,Unnamed: 0,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time,month_df2,hours_after_sunset_df2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_pressure_q,log_bltf,period_id
326,326,2018-04-27 03:23:00,13.0,pick,2018-04-27 03:22:00,2018-04-27 03:25:00,20,0,1,4,2018-04-26 19:17:00,8.102222222,1,2018-04-27 03:00:00,4,8.0,28,1.0,5.516666667,2,Q3,2.6390573296152584,1524798000
327,327,2018-04-27 03:23:00,0.043905767,bat_and_rat,2018-04-27 03:22:00,2018-04-27 03:25:00,33,1,0,4,2018-04-26 19:17:00,8.105833333,1,2018-04-27 03:00:00,4,8.0,28,1.0,5.516666667,2,Q3,0.04296922389238029,1524798000
328,328,2018-04-27 03:24:00,1.0,fast,2018-04-27 03:22:00,2018-04-27 03:25:00,99,0,1,4,2018-04-26 19:17:00,8.124166667,1,2018-04-27 03:00:00,4,8.0,28,1.0,5.516666667,2,Q3,0.6931471805599453,1524798000
329,329,2018-04-27 03:25:00,0.076705397,rat,2018-04-27 03:22:00,2018-04-27 03:25:00,142,1,0,4,2018-04-26 19:17:00,8.136111111,1,2018-04-27 03:00:00,4,8.0,28,1.0,5.516666667,2,Q3,0.073905820365283,1524798000
330,330,2018-04-27 03:43:00,0.040958086,fast,2018-04-27 03:43:00,2018-04-27 03:46:00,38,0,1,4,2018-04-26 19:17:00,8.446388889,1,2018-04-27 03:30:00,4,8.5,15,1.0,11.089999999999986,3,Q4,0.04014152561379369,1524799800
331,331,2018-04-27 03:45:00,0.056999457,bat_and_rat,2018-04-27 03:43:00,2018-04-27 03:46:00,159,1,0,4,2018-04-26 19:17:00,8.48,1,2018-04-27 03:30:00,4,8.5,15,1.0,11.089999999999986,3,Q4,0.05543419316989862,1524799800
332,332,2018-04-27 03:45:00,0.099530937,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,160,1,0,4,2018-04-26 19:17:00,8.480277778,1,2018-04-27 03:30:00,4,8.5,15,1.0,11.089999999999986,3,Q4,0.09488366795198377,1524799800
333,333,2018-04-27 03:45:00,0.014419381,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,168,1,0,4,2018-04-26 19:17:00,8.4825,1,2018-04-27 03:30:00,4,8.5,15,1.0,11.089999999999986,3,Q4,0.014316410393703835,1524799800
334,334,2018-04-27 04:01:00,3.0,pick,2018-04-27 03:59:00,2018-04-27 04:01:00,106,0,1,4,2018-04-26 19:17:00,8.736111111,1,2018-04-27 04:00:00,4,9.0,7,1.0,11.089999999999986,2,Q4,1.3862943611198906,1524801600
335,335,2018-04-27 04:12:00,5.0,pick,2018-04-27 04:11:00,2018-04-27 04:16:00,106,0,1,4,2018-04-26 19:17:00,8.931666667,1,2018-04-27 04:00:00,4,9.0,7,1.0,11.089999999999986,2,Q4,1.791759469228055,1524801600
336,336,2018-04-27 04:36:00,0.040564984,Other,2018-04-27 04:28:00,2018-04-27 04:44:00,445,1,1,4,2018-04-26 19:17:00,9.323055556,1,2018-04-27 04:30:00,4,9.5,6,1.0,11.089999999999986,3,Q4,0.03976381949048525,1524803400
337,337,2018-04-26 22:28:00,16.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,183,1,1,4,2018-04-26 19:17:00,3.194444444,1,2018-04-26 22:00:00,4,3.0,79,3.0,11.089999999999986,2,Q4,2.833213344056216,1524780000
338,338,2018-04-26 22:33:00,1.0,Unknown,2018-04-26 22:25:00,2018-04-26 22:36:00,479,0,0,4,2018-04-26 19:17:00,3.276666667,1,2018-04-26 22:30:00,4,3.5,62,3.0,4.983333333,1,Q2,0.6931471805599453,1524781800
339,339,2018-04-26 23:05:00,0.044489486,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,26,0,1,4,2018-04-26 19:17:00,3.806111111,1,2018-04-26 23:00:00,4,4.0,57,3.0,0.0,0,Q1,0.04352823590350436,1524783600
340,340,2018-04-26 23:05:00,2.0,Other,2018-04-26 23:04:00,2018-04-26 23:09:00,34,1,0,4,2018-04-26 19:17:00,3.808333333,1,2018-04-26 23:00:00,4,4.0,57,3.0,0.0,0,Q1,1.0986122886681098,1524783600
341,341,2018-04-27 02:15:00,54.0,Other,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,6.975,1,2018-04-27 02:00:00,4,7.0,31,1.475409836,11.089999999999986,4,Q4,4.007333185232471,1524794400
342,342,2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.520833333,1,2018-04-27 02:30:00,4,7.5,28,1.055526177,11.089999999999986,2,Q4,0.6931471805599453,1524796200
343,343,2018-04-27 03:25:00,3.0,fast,2018-04-27 03:22:00,2018-04-27 03:25:00,140,0,1,4,2018-04-26 19:17:00,8.135555556,1,2018-04-27 03:00:00,4,8.0,28,1.0,5.516666667,2,Q3,1.3862943611198906,1524798000
344,344,2018-04-27 03:45:00,22.0,Other,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.481944444,1,2018-04-27 03:30:00,4,8.5,15,1.0,11.089999999999986,3,Q4,3.1354942159291497,1524799800
345,345,2018-04-19 19:25:00,0.051207358,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,75,0,1,4,2018-04-19 19:12:00,0.217222222,1,2018-04-19 19:00:00,4,0.0,15,3.878136201,9.233333333,1,Q3,0.04993936834319429,1524164400
346,346,2018-04-19 19:26:00,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,167,0,1,4,2018-04-19 19:12:00,0.242777778,1,2018-04-19 19:00:00,4,0.0,15,3.878136201,9.233333333,1,Q3,0.6931471805599453,1524164400
347,347,2018-04-19 19:27:00,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,230,0,1,4,2018-04-19 19:12:00,0.260277778,1,2018-04-19 19:00:00,4,0.0,15,3.878136201,9.233333333,1,Q3,0.6931471805599453,1524164400
348,348,2018-04-19 19:32:00,5.0,rat,2018-04-19 19:23:00,2018-04-19 19:33:00,547,1,0,4,2018-04-19 19:12:00,0.348333333,1,2018-04-19 19:30:00,4,0.5,34,3.188172043,0.0,0,Q1,1.791759469228055,1524166200
349,349,2018-04-19 21:33:00,0.039785341,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,220,1,0,4,2018-04-19 19:12:00,2.360555556,1,2018-04-19 21:30:00,4,2.5,8,3.0,0.0,0,Q1,0.039014288964659,1524173400
350,350,2018-04-19 21:37:00,148.50000000000136,Other,2018-04-19 21:29:00,2018-04-19 21:39:00,457,0,0,4,2018-04-19 19:12:00,2.426388889,1,2018-04-19 21:30:00,4,2.5,8,3.0,0.0,0,Q1,5.00729639283075,1524173400
351,351,2018-04-19 21:38:00,3.0,pick,2018-04-19 21:29:00,2018-04-19 21:39:00,487,0,1,4,2018-04-19 19:12:00,2.434722222,1,2018-04-19 21:30:00,4,2.5,8,3.0,0.0,0,Q1,1.3862943611198906,1524173400
352,352,2018-04-19 21:38:00,2.0,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,493,1,0,4,2018-04-19 19:12:00,2.436388889,1,2018-04-19 21:30:00,4,2.5,8,3.0,0.0,0,Q1,1.0986122886681098,1524173400
353,353,2018-04-19 22:34:00,4.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,22,1,0,4,2018-04-19 19:12:00,3.381944444,1,2018-04-19 22:30:00,4,3.5,38,3.0,1.7,1,Q2,1.6094379124341003,1524177000
354,354,2018-04-19 22:36:00,148.50000000000136,Other,2018-04-19 22:34:00,2018-04-19 22:43:00,109,0,0,4,2018-04-19 19:12:00,3.406111111,1,2018-04-19 22:30:00,4,3.5,38,3.0,1.7,1,Q2,5.00729639283075,1524177000
355,355,2018-04-19 22:42:00,1.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,472,1,0,4,2018-04-19 19:12:00,3.506944444,1,2018-04-19 22:30:00,4,3.5,38,3.0,1.7,1,Q2,0.6931471805599453,1524177000
356,356,2018-04-20 00:03:00,12.0,pick,2018-04-20 00:00:00,2018-04-20 00:18:00,185,0,1,4,2018-04-19 19:12:00,4.857222222,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,2.5649493574615367,1524182400
357,357,2018-04-20 00:02:00,39.0,Other,2018-04-20 00:00:00,2018-04-20 00:18:00,155,0,0,4,2018-04-19 19:12:00,4.848888889,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,3.6888794541139363,1524182400
358,358,2018-04-20 00:03:00,14.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,207,1,0,4,2018-04-19 19:12:00,4.863333333,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,2.70805020110221,1524182400
359,359,2018-04-20 00:04:00,5.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,235,1,0,4,2018-04-19 19:12:00,4.871111111,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,1.791759469228055,1524182400
360,360,2018-04-20 00:04:00,0.016181067,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,262,1,0,4,2018-04-19 19:12:00,4.878611111,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,0.016051548828966415,1524182400
361,361,2018-04-20 00:05:00,29.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,295,1,0,4,2018-04-19 19:12:00,4.887777778,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,3.4011973816621555,1524182400
362,362,2018-04-20 00:05:00,3.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,320,1,0,4,2018-04-19 19:12:00,4.894722222,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,1.3862943611198906,1524182400
363,363,2018-04-20 00:06:00,18.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,341,1,0,4,2018-04-19 19:12:00,4.900555556,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,2.9444389791664403,1524182400
364,364,2018-04-20 00:08:00,11.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,508,1,0,4,2018-04-19 19:12:00,4.946944444,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,2.4849066497880004,1524182400
365,365,2018-04-20 00:10:00,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,579,0,1,4,2018-04-19 19:12:00,4.966666667,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,0.6931471805599453,1524182400
366,366,2018-04-20 00:11:00,0.093784466,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,673,0,1,4,2018-04-19 19:12:00,4.992777778,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,0.08964366996463026,1524182400
367,367,2018-04-20 00:11:00,0.019265878,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,697,0,1,4,2018-04-19 19:12:00,4.999444444,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,0.019082640717055586,1524182400
368,368,2018-04-20 00:12:00,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,711,0,1,4,2018-04-19 19:12:00,5.003333333,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,0.6931471805599453,1524182400
369,369,2018-04-20 00:13:00,6.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,809,0,1,4,2018-04-19 19:12:00,5.030555556,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,1.9459101490553132,1524182400
370,370,2018-04-20 00:14:00,10.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,825,1,0,4,2018-04-19 19:12:00,5.035,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,2.3978952727983707,1524182400
371,371,2018-04-20 00:14:00,0.058920205,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,863,0,1,4,2018-04-19 19:12:00,5.045555556,1,2018-04-20 00:00:00,4,5.0,44,3.0,5.4,3,Q3,0.057249714394148395,1524182400
372,372,2018-04-20 02:00:00,0.024862202,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,39,0,1,4,2018-04-19 19:12:00,6.802777778,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,0.02455816647972746,1524189600
373,373,2018-04-20 02:00:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,41,0,1,4,2018-04-19 19:12:00,6.803333333,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,0.6931471805599453,1524189600
374,374,2018-04-20 02:00:00,10.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,65,1,0,4,2018-04-19 19:12:00,6.81,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,2.3978952727983707,1524189600
375,375,2018-04-20 02:00:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,84,0,1,4,2018-04-19 19:12:00,6.815277778,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,0.6931471805599453,1524189600
376,376,2018-04-20 02:01:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,122,0,1,4,2018-04-19 19:12:00,6.825833333,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,0.6931471805599453,1524189600
377,377,2018-04-20 02:01:00,0.014004332,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,141,0,1,4,2018-04-19 19:12:00,6.831111111,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,0.013907177349214758,1524189600
378,378,2018-04-20 02:02:00,7.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,164,1,0,4,2018-04-19 19:12:00,6.8375,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,2.0794415416798357,1524189600
379,379,2018-04-20 02:03:00,7.0,pick,2018-04-20 01:59:00,2018-04-20 02:03:00,216,0,1,4,2018-04-19 19:12:00,6.851944444,1,2018-04-20 02:00:00,4,7.0,29,3.0,0.0,0,Q1,2.0794415416798357,1524189600
380,380,2018-04-20 02:48:00,3.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,210,1,0,4,2018-04-19 19:12:00,7.604166667,1,2018-04-20 02:30:00,4,7.5,30,3.0,6.733333333,1,Q3,1.3862943611198906,1524191400
381,381,2018-04-20 02:48:00,6.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,235,1,0,4,2018-04-19 19:12:00,7.611111111,1,2018-04-20 02:30:00,4,7.5,30,3.0,6.733333333,1,Q3,1.9459101490553132,1524191400
382,382,2018-04-20 02:48:00,1.0,Unknown,2018-04-20 02:44:00,2018-04-20 02:51:00,248,0,0,4,2018-04-19 19:12:00,7.614722222,1,2018-04-20 02:30:00,4,7.5,30,3.0,6.733333333,1,Q3,0.6931471805599453,1524191400
383,383,2018-04-20 02:49:00,4.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,269,0,1,4,2018-04-19 19:12:00,7.620555556,1,2018-04-20 02:30:00,4,7.5,30,3.0,6.733333333,1,Q3,1.6094379124341003,1524191400
384,384,2018-04-20 02:49:00,5.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,303,0,1,4,2018-04-19 19:12:00,7.63,1,2018-04-20 02:30:00,4,7.5,30,3.0,6.733333333,1,Q3,1.791759469228055,1524191400
385,385,2018-04-20 02:51:00,26.0,Unknown,2018-04-20 02:44:00,2018-04-20 02:51:00,375,0,0,4,2018-04-19 19:12:00,7.65,1,2018-04-20 02:30:00,4,7.5,30,3.0,6.733333333,1,Q3,3.295836866004329,1524191400
386,386,2018-04-20 03:27:00,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,180,0,1,4,2018-04-19 19:12:00,8.251666667,1,2018-04-20 03:00:00,4,8.0,27,3.0,11.089999999999986,1,Q4,1.6094379124341003,1524193200
387,387,2018-04-20 03:31:00,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,467,0,1,4,2018-04-19 19:12:00,8.331388889,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,1.6094379124341003,1524195000
388,388,2018-04-20 03:32:00,10.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,512,0,1,4,2018-04-19 19:12:00,8.343888889,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,2.3978952727983707,1524195000
389,389,2018-04-20 03:32:00,10.0,rat,2018-04-20 03:24:00,2018-04-20 03:36:00,521,1,0,4,2018-04-19 19:12:00,8.346388889,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,2.3978952727983707,1524195000
390,390,2018-04-20 03:33:00,2.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,547,0,1,4,2018-04-19 19:12:00,8.353611111,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,1.0986122886681098,1524195000
391,391,2018-04-20 03:33:00,1.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,573,0,1,4,2018-04-19 19:12:00,8.360833333,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,0.6931471805599453,1524195000
392,392,2018-04-20 03:33:00,3.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,591,0,1,4,2018-04-19 19:12:00,8.365833333,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,1.3862943611198906,1524195000
393,393,2018-04-20 03:34:00,3.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,621,0,1,4,2018-04-19 19:12:00,8.374166667,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,1.3862943611198906,1524195000
394,394,2018-04-20 03:35:00,73.0,rat_and_bat,2018-04-20 03:24:00,2018-04-20 03:36:00,655,1,0,4,2018-04-19 19:12:00,8.383611111,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,4.30406509320417,1524195000
395,395,2018-04-20 03:57:00,3.0,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,330,0,1,4,2018-04-19 19:12:00,8.756111111,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,1.3862943611198906,1524195000
396,396,2018-04-20 03:59:00,0.068554286,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,487,0,1,4,2018-04-19 19:12:00,8.799722222,1,2018-04-20 03:30:00,4,8.5,21,3.0,9.633333333,1,Q4,0.06630660028902109,1524195000
397,397,2018-04-20 04:00:00,3.0,pick,2018-04-20 03:51:00,2018-04-20 04:01:00,522,0,1,4,2018-04-19 19:12:00,8.809444444,1,2018-04-20 04:00:00,4,9.0,9,3.0,0.0,0,Q1,1.3862943611198906,1524196800
398,398,2018-04-21 19:30:00,4.0,rat,2018-04-21 19:30:00,2018-04-21 19:35:00,24,1,0,4,2018-04-21 19:14:00,0.276944444,1,2018-04-21 19:30:00,4,0.5,45,3.0756396,11.089999999999986,2,Q4,1.6094379124341003,1524339000
399,399,2018-04-21 19:58:00,1.0,fast,2018-04-21 19:57:00,2018-04-21 20:06:00,17,0,1,4,2018-04-21 19:14:00,0.736388889,1,2018-04-21 19:30:00,4,0.5,45,3.0756396,11.089999999999986,2,Q4,0.6931471805599453,1524339000
400,400,2018-04-21 19:59:00,20.0,Other,2018-04-21 19:57:00,2018-04-21 20:06:00,108,1,1,4,2018-04-21 19:14:00,0.761666667,1,2018-04-21 19:30:00,4,0.5,45,3.0756396,11.089999999999986,2,Q4,3.044522437723423,1524339000
401,401,2018-04-21 20:00:00,9.0,rat,2018-04-21 19:57:00,2018-04-21 20:06:00,130,1,0,4,2018-04-21 19:14:00,0.767777778,1,2018-04-21 20:00:00,4,1.0,25,3.0,0.0,0,Q1,2.302585092994046,1524340800
402,402,2018-04-21 20:05:00,54.0,Other,2018-04-21 19:57:00,2018-04-21 20:06:00,474,1,1,4,2018-04-21 19:14:00,0.863333333,1,2018-04-21 20:00:00,4,1.0,25,3.0,0.0,0,Q1,4.007333185232471,1524340800
403,403,2018-04-21 22:57:00,1.0,fast,2018-04-21 22:57:00,2018-04-21 22:59:00,7,0,1,4,2018-04-21 19:14:00,3.726666667,1,2018-04-21 22:30:00,4,3.5,75,2.947076613,1.983333333,1,Q2,0.6931471805599453,1524349800
404,404,2018-04-21 22:57:00,25.0,pick,2018-04-21 22:57:00,2018-04-21 22:59:00,22,0,1,4,2018-04-21 19:14:00,3.730833333,1,2018-04-21 22:30:00,4,3.5,75,2.947076613,1.983333333,1,Q2,3.258096538021482,1524349800
405,405,2018-04-21 22:58:00,14.0,Other,2018-04-21 22:57:00,2018-04-21 22:59:00,88,1,1,4,2018-04-21 19:14:00,3.749166667,1,2018-04-21 22:30:00,4,3.5,75,2.947076613,1.983333333,1,Q2,2.70805020110221,1524349800
406,406,2018-04-21 22:59:00,8.0,bat,2018-04-21 22:57:00,2018-04-21 22:59:00,97,1,0,4,2018-04-21 19:14:00,3.751666667,1,2018-04-21 22:30:00,4,3.5,75,2.947076613,1.983333333,1,Q2,2.1972245773362196,1524349800
407,407,2018-04-21 22:59:00,6.0,pick,2018-04-21 22:57:00,2018-04-21 22:59:00,102,0,1,4,2018-04-21 19:14:00,3.753055556,1,2018-04-21 22:30:00,4,3.5,75,2.947076613,1.983333333,1,Q2,1.9459101490553132,1524349800
408,408,2018-04-21 23:52:00,26.0,Other,2018-04-21 23:50:00,2018-04-21 23:56:00,112,1,1,4,2018-04-21 19:14:00,4.640833333,1,2018-04-21 23:30:00,4,4.5,56,2.105846774,6.333333333,1,Q3,3.295836866004329,1524353400
409,409,2018-04-21 23:52:00,6.0,pick,2018-04-21 23:50:00,2018-04-21 23:56:00,126,0,1,4,2018-04-21 19:14:00,4.644722222,1,2018-04-21 23:30:00,4,4.5,56,2.105846774,6.333333333,1,Q3,1.9459101490553132,1524353400
410,410,2018-04-21 23:53:00,24.0,pick_bat,2018-04-21 23:50:00,2018-04-21 23:56:00,196,1,1,4,2018-04-21 19:14:00,4.664166667,1,2018-04-21 23:30:00,4,4.5,56,2.105846774,6.333333333,1,Q3,3.2188758248682006,1524353400
411,411,2018-04-21 23:54:00,1.0,fast,2018-04-21 23:50:00,2018-04-21 23:56:00,258,0,1,4,2018-04-21 19:14:00,4.681388889,1,2018-04-21 23:30:00,4,4.5,56,2.105846774,6.333333333,1,Q3,0.6931471805599453,1524353400
412,412,2018-04-21 23:55:00,19.0,fast,2018-04-21 23:50:00,2018-04-21 23:56:00,287,0,1,4,2018-04-21 19:14:00,4.689444444,1,2018-04-21 23:30:00,4,4.5,56,2.105846774,6.333333333,1,Q3,2.995732273553991,1524353400
413,413,2018-04-22 01:25:00,3.0,fast,2018-04-22 01:25:00,2018-04-22 01:26:00,0,0,1,4,2018-04-21 19:14:00,6.1875,1,2018-04-22 01:00:00,4,6.0,57,2.0,2.716666667,3,Q2,1.3862943611198906,1524358800
414,414,2018-04-22 01:25:00,6.0,pick,2018-04-22 01:25:00,2018-04-22 01:26:00,14,0,1,4,2018-04-21 19:14:00,6.191388889,1,2018-04-22 01:00:00,4,6.0,57,2.0,2.716666667,3,Q2,1.9459101490553132,1524358800
415,415,2018-04-22 01:26:00,1.0,fast,2018-04-22 01:25:00,2018-04-22 01:26:00,48,0,1,4,2018-04-21 19:14:00,6.200833333,1,2018-04-22 01:00:00,4,6.0,57,2.0,2.716666667,3,Q2,0.6931471805599453,1524358800
416,416,2018-04-22 01:49:00,7.0,bat,2018-04-22 01:48:00,2018-04-22 01:50:00,28,1,0,4,2018-04-21 19:14:00,6.583333333,1,2018-04-22 01:30:00,4,6.5,49,2.0,2.866666667,2,Q2,2.0794415416798357,1524360600
417,417,2018-04-22 01:49:00,1.0,pick,2018-04-22 01:48:00,2018-04-22 01:50:00,59,0,1,4,2018-04-21 19:14:00,6.591944444,1,2018-04-22 01:30:00,4,6.5,49,2.0,2.866666667,2,Q2,0.6931471805599453,1524360600
418,418,2018-04-22 01:50:00,16.0,bat,2018-04-22 01:48:00,2018-04-22 01:50:00,109,1,0,4,2018-04-21 19:14:00,6.605833333,1,2018-04-22 01:30:00,4,6.5,49,2.0,2.866666667,2,Q2,2.833213344056216,1524360600
419,419,2018-04-22 02:13:00,11.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,23,0,1,4,2018-04-21 19:14:00,6.989722222,1,2018-04-22 02:00:00,4,7.0,46,2.0,3.4,1,Q2,2.4849066497880004,1524362400
420,420,2018-04-22 02:15:00,18.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,141,0,1,4,2018-04-21 19:14:00,7.0225,1,2018-04-22 02:00:00,4,7.0,46,2.0,3.4,1,Q2,2.9444389791664403,1524362400
421,421,2018-04-22 02:16:00,2.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,191,0,1,4,2018-04-21 19:14:00,7.036388889,1,2018-04-22 02:00:00,4,7.0,46,2.0,3.4,1,Q2,1.0986122886681098,1524362400
422,422,2018-04-22 03:36:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,309,0,1,4,2018-04-21 19:14:00,8.379722222,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,1.0986122886681098,1524367800
423,423,2018-04-22 03:39:00,1.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,482,0,1,4,2018-04-21 19:14:00,8.427777778,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,0.6931471805599453,1524367800
424,424,2018-04-22 03:39:00,7.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,501,0,1,4,2018-04-21 19:14:00,8.433055556,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,2.0794415416798357,1524367800
425,425,2018-04-22 03:42:00,6.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,659,0,1,4,2018-04-21 19:14:00,8.476944444,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,1.9459101490553132,1524367800
426,426,2018-04-22 03:43:00,5.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,707,0,1,4,2018-04-21 19:14:00,8.490277778,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,1.791759469228055,1524367800
427,427,2018-04-22 03:43:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,722,0,1,4,2018-04-21 19:14:00,8.494444444,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,1.0986122886681098,1524367800
428,428,2018-04-22 03:43:00,23.0,bat_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,734,1,0,4,2018-04-21 19:14:00,8.497777778,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,3.1780538303479458,1524367800
429,429,2018-04-22 03:44:00,13.0,Other,2018-04-22 03:31:00,2018-04-22 03:44:00,769,1,1,4,2018-04-21 19:14:00,8.5075,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,2.6390573296152584,1524367800
430,430,2018-04-22 03:42:00,71.0,bat,2018-04-22 03:31:00,2018-04-22 03:44:00,666,1,0,4,2018-04-21 19:14:00,8.478888889,1,2018-04-22 03:30:00,4,8.5,24,2.0,1.466666667,2,Q2,4.276666119016055,1524367800
431,431,2018-04-22 05:27:00,2.0,fast,2018-04-22 05:21:00,2018-04-22 05:55:00,372,0,1,4,2018-04-21 19:14:00,10.23305556,1,2018-04-22 05:00:00,4,10.0,10,2.0,11.089999999999986,5,Q4,1.0986122886681098,1524373200
